﻿RegisteredTypeName	ReferenceCount	SampleFiles
AlphaBuff	2	UpgradedResearch.Common/ResearchPlayer.cs|UpgradedResearch.Items/OmniPotion.cs
OmegaBuff	2	UpgradedResearch.Common/ResearchPlayer.cs|UpgradedResearch.Items/OmniPotion.cs
